molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,assay_chembl_id
CHEMBL941,CHEMBL2366125,IC50,239892.28,nM,CHEMBL2363442
CHEMBL941,CHEMBL1075509,IC50,461377.23,nM,CHEMBL2363443
CHEMBL941,CHEMBL1075516,IC50,142608.77,nM,CHEMBL2363477
CHEMBL941,CHEMBL2366198,IC50,104287.03,nM,CHEMBL2363560
CHEMBL941,CHEMBL2366141,IC50,1653.83,nM,CHEMBL2363561
CHEMBL941,CHEMBL2366320,IC50,335735.28,nM,CHEMBL2363597
CHEMBL941,CHEMBL614860,IC50,156928.93,nM,CHEMBL2363633
CHEMBL941,CHEMBL2366279,IC50,169273.88,nM,CHEMBL2363671
CHEMBL941,CHEMBL614300,IC50,165261.16,nM,CHEMBL2363672
CHEMBL941,CHEMBL2366293,IC50,685.4,nM,CHEMBL2363673
CHEMBL941,CHEMBL2366278,IC50,234976.38,nM,CHEMBL2363790
CHEMBL941,CHEMBL2366114,IC50,38520.94,nM,CHEMBL2363828
CHEMBL941,CHEMBL2366207,IC50,91133.55,nM,CHEMBL2363268
CHEMBL941,CHEMBL614709,IC50,171110.75,nM,CHEMBL2363338
CHEMBL941,CHEMBL2366140,IC50,64118.82,nM,CHEMBL2363372
CHEMBL941,CHEMBL2366099,IC50,201683.57,nM,CHEMBL2363373
CHEMBL941,CHEMBL613835,IC50,214355.32,nM,CHEMBL2363444
CHEMBL941,CHEMBL2366204,IC50,223961.02,nM,CHEMBL2363445
CHEMBL941,CHEMBL2366214,IC50,154650.08,nM,CHEMBL2363480
CHEMBL941,CHEMBL614803,IC50,143008.78,nM,CHEMBL2363524
CHEMBL941,CHEMBL614195,IC50,410997.86,nM,CHEMBL2363525
CHEMBL941,CHEMBL614206,IC50,30509.25,nM,CHEMBL2363562
CHEMBL941,CHEMBL2366078,IC50,537128.84,nM,CHEMBL2363599
CHEMBL941,CHEMBL2366309,IC50,118993.28,nM,CHEMBL2363634
CHEMBL941,CHEMBL612569,IC50,148066.57,nM,CHEMBL2363635
CHEMBL941,CHEMBL2366200,IC50,96984.19,nM,CHEMBL2363674
CHEMBL941,CHEMBL614940,IC50,3829.07,nM,CHEMBL2363675
CHEMBL941,CHEMBL2366086,IC50,52255.65,nM,CHEMBL2363791
CHEMBL941,CHEMBL2366268,IC50,17288.58,nM,CHEMBL2363792
CHEMBL941,CHEMBL2366245,IC50,211928.51,nM,CHEMBL2363793
CHEMBL941,CHEMBL2366071,IC50,108599.41,nM,CHEMBL2363830
CHEMBL941,CHEMBL2366326,IC50,108068.47,nM,CHEMBL2363831
CHEMBL941,CHEMBL2366139,IC50,314476.39,nM,CHEMBL2363269
CHEMBL941,CHEMBL2366366,IC50,145139.3,nM,CHEMBL2363307
CHEMBL941,CHEMBL2366347,IC50,345555.06,nM,CHEMBL2363339
CHEMBL941,CHEMBL2366257,IC50,237106.64,nM,CHEMBL2363340
CHEMBL941,CHEMBL2366261,IC50,89101.84,nM,CHEMBL2363341
CHEMBL941,CHEMBL2366222,IC50,117025.05,nM,CHEMBL2363374
CHEMBL941,CHEMBL2366110,IC50,243229.39,nM,CHEMBL2363375
CHEMBL941,CHEMBL2366226,IC50,115687.2,nM,CHEMBL2363446
CHEMBL941,CHEMBL612440,IC50,362014.04,nM,CHEMBL2363529
CHEMBL941,CHEMBL614879,IC50,188081.62,nM,CHEMBL2363601
CHEMBL941,CHEMBL2366251,IC50,246472.89,nM,CHEMBL2363636
CHEMBL941,CHEMBL2366067,IC50,57331.14,nM,CHEMBL2363637
CHEMBL941,CHEMBL2366144,IC50,41279.75,nM,CHEMBL2363794
CHEMBL941,CHEMBL2366182,IC50,202452.64,nM,CHEMBL2363795
CHEMBL941,CHEMBL2366301,IC50,166790.91,nM,CHEMBL2363236
CHEMBL941,CHEMBL2366322,IC50,437372.83,nM,CHEMBL2363272
CHEMBL941,CHEMBL2366231,IC50,346752.41,nM,CHEMBL2363273
CHEMBL941,CHEMBL2366203,IC50,180897.58,nM,CHEMBL2363343
CHEMBL941,CHEMBL2366216,IC50,242283.37,nM,CHEMBL2363376
CHEMBL941,CHEMBL2366260,IC50,65760.08,nM,CHEMBL2363377
CHEMBL941,CHEMBL2366084,IC50,89.21,nM,CHEMBL2363414
CHEMBL941,CHEMBL2366138,IC50,95904.03,nM,CHEMBL2363447
CHEMBL941,CHEMBL2366333,IC50,108148.69,nM,CHEMBL2363485
CHEMBL941,CHEMBL2366332,IC50,17244.17,nM,CHEMBL2363531
CHEMBL941,CHEMBL2366220,IC50,490734.38,nM,CHEMBL2363568
CHEMBL941,CHEMBL2366175,IC50,236613.97,nM,CHEMBL2363602
CHEMBL941,CHEMBL2366168,IC50,50071.05,nM,CHEMBL2363603
CHEMBL941,CHEMBL2366298,IC50,107102.57,nM,CHEMBL2363639
CHEMBL941,CHEMBL2366147,IC50,169102.49,nM,CHEMBL2363796
CHEMBL941,CHEMBL2366292,IC50,198293.65,nM,CHEMBL2363238
CHEMBL941,CHEMBL2366234,IC50,186553.68,nM,CHEMBL2363239
CHEMBL941,CHEMBL613888,IC50,481008.05,nM,CHEMBL2363275
CHEMBL941,CHEMBL614584,IC50,311071.57,nM,CHEMBL2363310
CHEMBL941,CHEMBL2366209,IC50,6221.47,nM,CHEMBL2363311
CHEMBL941,CHEMBL2366091,IC50,18065.19,nM,CHEMBL2363378
CHEMBL941,CHEMBL614722,IC50,375174.03,nM,CHEMBL2363449
CHEMBL941,CHEMBL614187,IC50,498955.54,nM,CHEMBL2363450
CHEMBL941,CHEMBL2366284,IC50,424478.35,nM,CHEMBL2363451
CHEMBL941,CHEMBL2366171,IC50,5572.62,nM,CHEMBL2363489
CHEMBL941,CHEMBL2366342,IC50,132854.69,nM,CHEMBL2363534
CHEMBL941,CHEMBL2366121,IC50,176185.78,nM,CHEMBL2363569
CHEMBL941,CHEMBL2366187,IC50,71031.97,nM,CHEMBL2363607
CHEMBL941,CHEMBL2366096,IC50,208067.8,nM,CHEMBL2363642
CHEMBL941,CHEMBL2366089,IC50,130073.93,nM,CHEMBL2363798
CHEMBL941,CHEMBL2366093,IC50,8340.52,nM,CHEMBL2363799
CHEMBL941,CHEMBL2366157,IC50,22594.49,nM,CHEMBL2363241
CHEMBL941,CHEMBL2366310,IC50,17399.87,nM,CHEMBL2363277
CHEMBL941,CHEMBL2366094,IC50,82348.23,nM,CHEMBL2363313
CHEMBL941,CHEMBL2366194,IC50,182208.93,nM,CHEMBL2363314
CHEMBL941,CHEMBL2366107,IC50,66636.6,nM,CHEMBL2363346
CHEMBL941,CHEMBL2366065,IC50,72713.93,nM,CHEMBL2363348
CHEMBL941,CHEMBL2366262,IC50,210999.55,nM,CHEMBL2363420
CHEMBL941,CHEMBL2366243,IC50,26469.95,nM,CHEMBL2363452
CHEMBL941,CHEMBL2096618,IC50,38.02,nM,CHEMBL2379863
CHEMBL941,CHEMBL2096618,IC50,194.0,nM,CHEMBL2388048
CHEMBL941,CHEMBL1936,IC50,108.0,nM,CHEMBL2388049
CHEMBL941,CHEMBL1936,IC50,97.0,nM,CHEMBL2388052
CHEMBL941,CHEMBL2096618,IC50,678.0,nM,CHEMBL2388051
CHEMBL941,CHEMBL2096618,IC50,221.0,nM,CHEMBL2388050
CHEMBL941,CHEMBL1936,IC50,100000.0,nM,CHEMBL2406228
CHEMBL941,CHEMBL1936,IC50,21.6,nM,CHEMBL2406230
CHEMBL941,CHEMBL1862,IC50,19.9,nM,CHEMBL2406231
CHEMBL941,CHEMBL3655,IC50,2784.0,nM,CHEMBL2406233
CHEMBL941,CHEMBL395,IC50,,,CHEMBL2412815
CHEMBL941,CHEMBL385,IC50,470.0,nM,CHEMBL2412816
CHEMBL941,CHEMBL385,IC50,500.0,nM,CHEMBL2422818
CHEMBL941,CHEMBL395,IC50,,,CHEMBL2422820
CHEMBL941,CHEMBL395,IC50,10000.0,nM,CHEMBL2422819
CHEMBL941,CHEMBL2007,IC50,1.995,nM,CHEMBL2422658
CHEMBL941,CHEMBL387,IC50,10000.0,nM,CHEMBL2426859
CHEMBL941,CHEMBL385,IC50,500.0,nM,CHEMBL2426860
CHEMBL941,CHEMBL1075463,IC50,3800.0,nM,CHEMBL2446059
CHEMBL941,CHEMBL2096618,IC50,116.0,nM,CHEMBL3101644
CHEMBL941,CHEMBL1862,IC50,25.0,nM,CHEMBL3225221
CHEMBL941,CHEMBL267,IC50,100000.0,nM,CHEMBL3225222
CHEMBL941,CHEMBL385,IC50,13000.0,nM,CHEMBL3239570
CHEMBL941,CHEMBL3879801,IC50,20000.0,nM,CHEMBL3239571
CHEMBL941,CHEMBL383,IC50,55000.0,nM,CHEMBL3239572
CHEMBL941,CHEMBL382,IC50,45000.0,nM,CHEMBL3239573
CHEMBL941,CHEMBL1862,IC50,300.0,nM,CHEMBL3239579
CHEMBL941,CHEMBL1907605,IC50,100000.0,nM,CHEMBL3239583
CHEMBL941,CHEMBL2096618,IC50,14.0,nM,CHEMBL3379074
CHEMBL941,CHEMBL385,IC50,4120.0,nM,CHEMBL3379075
CHEMBL941,CHEMBL3879801,IC50,17000.0,nM,CHEMBL3368582
CHEMBL941,CHEMBL385,IC50,470.0,nM,CHEMBL3407279
CHEMBL941,CHEMBL395,IC50,,,CHEMBL3407280
CHEMBL941,CHEMBL387,IC50,10000.0,nM,CHEMBL3407084
CHEMBL941,CHEMBL385,IC50,500.0,nM,CHEMBL3407085
CHEMBL941,CHEMBL1907605,IC50,100000.0,nM,CHEMBL3407086
CHEMBL941,CHEMBL1862,IC50,200.0,nM,CHEMBL3407087
CHEMBL941,CHEMBL5122,IC50,675.0,nM,CHEMBL3424164
CHEMBL941,CHEMBL5319,IC50,337.0,nM,CHEMBL3424163
CHEMBL941,CHEMBL2096618,IC50,399.0,nM,CHEMBL3606398
CHEMBL941,CHEMBL2096618,IC50,1000.0,nM,CHEMBL3606399
CHEMBL941,CHEMBL385,IC50,280.0,nM,CHEMBL3607339
CHEMBL941,CHEMBL3879801,IC50,1000.0,nM,CHEMBL3607341
CHEMBL941,CHEMBL2096618,IC50,14.0,nM,CHEMBL3614756
CHEMBL941,CHEMBL385,IC50,1160.0,nM,CHEMBL3614757
CHEMBL941,CHEMBL385,IC50,15700.0,nM,CHEMBL3614758
CHEMBL941,CHEMBL2096618,IC50,74.0,nM,CHEMBL3619821
CHEMBL941,CHEMBL385,IC50,4120.0,nM,CHEMBL3619822
CHEMBL941,CHEMBL385,IC50,60.0,nM,CHEMBL3620826
CHEMBL941,CHEMBL3879801,IC50,1100.0,nM,CHEMBL3620827
CHEMBL941,CHEMBL614245,IC50,25000.0,nM,CHEMBL3620828
CHEMBL941,CHEMBL612794,IC50,19000.0,nM,CHEMBL3620829
CHEMBL941,CHEMBL394,IC50,34400.0,nM,CHEMBL3619258
CHEMBL941,CHEMBL1936,IC50,400.0,nM,CHEMBL3631064
CHEMBL941,CHEMBL1862,IC50,200.0,nM,CHEMBL3631065
CHEMBL941,CHEMBL2095189,IC50,400.0,nM,CHEMBL3631066
CHEMBL941,CHEMBL612545,IC50,1800.0,nM,CHEMBL3637131
CHEMBL941,CHEMBL612545,IC50,3500.0,nM,CHEMBL3637132
CHEMBL941,CHEMBL2096618,IC50,13.0,nM,CHEMBL3635969
CHEMBL941,CHEMBL385,IC50,1160.0,nM,CHEMBL3635971
CHEMBL941,CHEMBL2096618,IC50,340.0,nM,CHEMBL3635970
CHEMBL941,CHEMBL1862,IC50,170.0,nM,CHEMBL3737992
CHEMBL941,CHEMBL1862,IC50,74000.0,nM,CHEMBL3737993
CHEMBL941,CHEMBL3879801,IC50,89.0,nM,CHEMBL3737981
CHEMBL941,CHEMBL3879801,IC50,14500.0,nM,CHEMBL3737994
CHEMBL941,CHEMBL385,IC50,220.0,nM,CHEMBL3751611
CHEMBL941,CHEMBL385,IC50,530.0,nM,CHEMBL3755381
CHEMBL941,CHEMBL395,IC50,25000.0,nM,CHEMBL3755382
CHEMBL941,CHEMBL3879801,IC50,30.0,nM,CHEMBL3767411
CHEMBL941,CHEMBL385,IC50,380.0,nM,CHEMBL3767410
CHEMBL941,CHEMBL3879801,IC50,16700.0,nM,CHEMBL3767412
CHEMBL941,CHEMBL1907605,IC50,100000.0,nM,CHEMBL3766377
CHEMBL941,CHEMBL385,IC50,730.0,nM,CHEMBL3766378
CHEMBL941,CHEMBL387,IC50,10000.0,nM,CHEMBL3766379
CHEMBL941,CHEMBL3879801,IC50,,,CHEMBL3766380
CHEMBL941,CHEMBL385,IC50,510.0,nM,CHEMBL3776565
CHEMBL941,CHEMBL3879801,IC50,4650.0,nM,CHEMBL3776566
CHEMBL941,CHEMBL385,IC50,500.0,nM,CHEMBL3810686
CHEMBL941,CHEMBL387,IC50,10000.0,nM,CHEMBL3812559
CHEMBL941,CHEMBL1907602,IC50,10000.0,nM,CHEMBL3812560
CHEMBL941,CHEMBL1907605,IC50,10000.0,nM,CHEMBL3812561
CHEMBL941,CHEMBL1862,IC50,300.0,nM,CHEMBL3812743
CHEMBL941,CHEMBL4125,IC50,162.0,nM,CHEMBL3855038
CHEMBL941,CHEMBL3879801,IC50,310.0,nM,CHEMBL3862472
CHEMBL941,CHEMBL1862,IC50,250.0,nM,CHEMBL3877207
CHEMBL941,CHEMBL4014,IC50,272.0,nM,CHEMBL3877208
CHEMBL941,CHEMBL5319,IC50,90.0,nM,CHEMBL3877209
CHEMBL941,CHEMBL3959,IC50,43.0,nM,CHEMBL3877210
CHEMBL941,CHEMBL1936,IC50,164.0,nM,CHEMBL3878978
CHEMBL941,CHEMBL1862,IC50,223.0,nM,CHEMBL3878977
CHEMBL941,CHEMBL3959,IC50,82.0,nM,CHEMBL3879684
CHEMBL941,CHEMBL3879801,IC50,10000.0,nM,CHEMBL3881245
CHEMBL941,CHEMBL2096618,IC50,330.0,nM,CHEMBL3881244
CHEMBL941,CHEMBL1862,IC50,1000.0,nM,CHEMBL3887962
CHEMBL941,CHEMBL6020,IC50,25100.0,nM,CHEMBL4011663
CHEMBL941,CHEMBL6020,IC50,25100.0,nM,CHEMBL4011672
CHEMBL941,CHEMBL613642,IC50,,,CHEMBL4011674
CHEMBL941,CHEMBL1936,IC50,41.0,nM,CHEMBL4012622
CHEMBL941,CHEMBL279,IC50,27186.0,nM,CHEMBL4012620
CHEMBL941,CHEMBL2007,IC50,4.6,nM,CHEMBL4012619
CHEMBL941,CHEMBL6020,IC50,10000.0,nM,CHEMBL4017550
CHEMBL941,CHEMBL1936,IC50,,,CHEMBL4020523
CHEMBL941,CHEMBL1936,IC50,,,CHEMBL4020522
CHEMBL941,CHEMBL1936,IC50,,,CHEMBL4020521
CHEMBL941,CHEMBL1936,IC50,16.4,nM,CHEMBL4020520
CHEMBL941,CHEMBL6020,IC50,25100.0,nM,CHEMBL4028921
CHEMBL941,CHEMBL5748,IC50,133000.0,nM,CHEMBL4028922
CHEMBL941,CHEMBL5918,IC50,133000.0,nM,CHEMBL4028923
CHEMBL941,CHEMBL1743128,IC50,133000.0,nM,CHEMBL4028924
CHEMBL941,CHEMBL4296447,IC50,50000.0,nM,CHEMBL4121808
CHEMBL941,CHEMBL385,IC50,1100.0,nM,CHEMBL4121807
CHEMBL941,CHEMBL612545,IC50,1700.0,nM,CHEMBL4122674
CHEMBL941,CHEMBL612545,IC50,19800.0,nM,CHEMBL4122675
CHEMBL941,CHEMBL612545,IC50,25000.0,nM,CHEMBL4122676
CHEMBL941,CHEMBL384,IC50,60.0,nM,CHEMBL4122677
CHEMBL941,CHEMBL1075463,IC50,2400.0,nM,CHEMBL4122678
CHEMBL941,CHEMBL387,IC50,11300.0,nM,CHEMBL4122679
CHEMBL941,CHEMBL2094115,IC50,70000.0,nM,CHEMBL4136222
CHEMBL941,CHEMBL385,IC50,530.0,nM,CHEMBL4139433
CHEMBL941,CHEMBL392,IC50,4560.0,nM,CHEMBL4139434
CHEMBL941,CHEMBL387,IC50,7120.0,nM,CHEMBL4153887
CHEMBL941,CHEMBL385,IC50,3430.0,nM,CHEMBL4153888
CHEMBL941,CHEMBL614004,IC50,8900.0,nM,CHEMBL4153889
CHEMBL941,CHEMBL394,IC50,19660.0,nM,CHEMBL4153890
CHEMBL941,CHEMBL612545,IC50,,,CHEMBL4153891
CHEMBL941,CHEMBL3099,IC50,730.0,nM,CHEMBL4179477
CHEMBL941,CHEMBL3099,IC50,20030.0,nM,CHEMBL4179478
CHEMBL941,CHEMBL2096618,IC50,38.0,nM,CHEMBL4233282
CHEMBL941,CHEMBL385,IC50,1000.0,nM,CHEMBL4268714
CHEMBL941,CHEMBL4296447,IC50,98820.0,nM,CHEMBL4268716
CHEMBL941,CHEMBL5035,IC50,100000.0,nM,CHEMBL4268715
CHEMBL941,CHEMBL301,IC50,100000.0,nM,CHEMBL4315522
CHEMBL941,CHEMBL385,IC50,140.0,nM,CHEMBL4342181
CHEMBL941,CHEMBL2096618,IC50,54.0,nM,CHEMBL4365089
CHEMBL941,CHEMBL2096618,IC50,280.0,nM,CHEMBL4365090
CHEMBL941,CHEMBL385,IC50,4260.0,nM,CHEMBL4365091
CHEMBL941,CHEMBL4296447,IC50,90000.0,nM,CHEMBL4365094
CHEMBL941,CHEMBL1936,IC50,53.0,nM,CHEMBL4379571
CHEMBL941,CHEMBL1974,IC50,131.0,nM,CHEMBL4379572
CHEMBL941,CHEMBL1862,IC50,43.0,nM,CHEMBL4383509
CHEMBL941,CHEMBL1862,IC50,1500.0,nM,CHEMBL4383510
CHEMBL941,CHEMBL1862,IC50,10000.0,nM,CHEMBL4383511
CHEMBL941,CHEMBL1862,IC50,10000.0,nM,CHEMBL4383512
CHEMBL941,CHEMBL1936,IC50,5210.0,nM,CHEMBL4386486
CHEMBL941,CHEMBL1936,IC50,769.0,nM,CHEMBL4386487
CHEMBL941,CHEMBL387,IC50,6330.0,nM,CHEMBL4391118
CHEMBL941,CHEMBL614334,IC50,12840.0,nM,CHEMBL4391119
CHEMBL941,CHEMBL614321,IC50,100000.0,nM,CHEMBL4391120
CHEMBL941,CHEMBL2096618,IC50,143.8,nM,CHEMBL4410726
CHEMBL941,CHEMBL612545,IC50,221.5,nM,CHEMBL4410736
CHEMBL941,CHEMBL612545,IC50,345.5,nM,CHEMBL4410735
CHEMBL941,CHEMBL2096618,IC50,2706.0,nM,CHEMBL4410734
CHEMBL941,CHEMBL2096618,IC50,799.3,nM,CHEMBL4410733
CHEMBL941,CHEMBL2096618,IC50,364.0,nM,CHEMBL4410732
CHEMBL941,CHEMBL2096618,IC50,716.3,nM,CHEMBL4410731
CHEMBL941,CHEMBL2096618,IC50,405.3,nM,CHEMBL4410730
CHEMBL941,CHEMBL2096618,IC50,3257.0,nM,CHEMBL4410729
CHEMBL941,CHEMBL2096618,IC50,8778.0,nM,CHEMBL4410728
CHEMBL941,CHEMBL2096618,IC50,486.5,nM,CHEMBL4410727
CHEMBL941,CHEMBL394,IC50,44550.0,nM,CHEMBL4412239
CHEMBL941,CHEMBL394,IC50,51210.0,nM,CHEMBL4412240
CHEMBL941,CHEMBL387,IC50,25000.0,nM,CHEMBL4412241
CHEMBL941,CHEMBL392,IC50,25000.0,nM,CHEMBL4412242
CHEMBL941,CHEMBL614200,IC50,25000.0,nM,CHEMBL4412243
CHEMBL941,CHEMBL385,IC50,0.15,nM,CHEMBL4423420
CHEMBL941,CHEMBL2007,IC50,642.0,nM,CHEMBL4425255
CHEMBL941,CHEMBL1936,IC50,319.0,nM,CHEMBL4429587
CHEMBL941,CHEMBL1936,IC50,9818.0,nM,CHEMBL4429588
CHEMBL941,CHEMBL385,IC50,76.2,nM,CHEMBL4619595
CHEMBL941,CHEMBL4303835,IC50,11000.0,nM,CHEMBL4651403
CHEMBL941,CHEMBL4303835,IC50,10964.78,nM,CHEMBL4651403
CHEMBL941,CHEMBL4303835,IC50,21900.0,nM,CHEMBL4651404
CHEMBL941,CHEMBL4303835,IC50,21877.62,nM,CHEMBL4651404
CHEMBL941,CHEMBL2096618,IC50,1000.0,nM,CHEMBL4668373
CHEMBL941,CHEMBL385,IC50,610.0,nM,CHEMBL4704791
CHEMBL941,CHEMBL4296448,IC50,980.0,nM,CHEMBL4704792
CHEMBL941,CHEMBL385,IC50,7380.0,nM,CHEMBL4720020
CHEMBL941,CHEMBL612794,IC50,12440.0,nM,CHEMBL4720021
CHEMBL941,CHEMBL2096618,IC50,176.0,nM,CHEMBL4774927
CHEMBL941,CHEMBL2096618,IC50,100000.0,nM,CHEMBL4774928
CHEMBL941,CHEMBL385,IC50,87320.0,nM,CHEMBL4809441
CHEMBL941,CHEMBL4296448,IC50,75690.0,nM,CHEMBL4809442
CHEMBL941,CHEMBL4296466,IC50,65820.0,nM,CHEMBL4809443
CHEMBL941,CHEMBL4296466,IC50,100000.0,nM,CHEMBL4809444
CHEMBL941,CHEMBL4302,IC50,580.0,nM,CHEMBL4809445
CHEMBL941,CHEMBL612545,IC50,34.93,nM,CHEMBL4809447
CHEMBL941,CHEMBL612545,IC50,1340.0,nM,CHEMBL4817126
CHEMBL941,CHEMBL385,IC50,4630.0,nM,CHEMBL4836393
CHEMBL941,CHEMBL612545,IC50,100000.0,nM,CHEMBL4836394
CHEMBL941,CHEMBL4296457,IC50,100000.0,nM,CHEMBL4836396
CHEMBL941,CHEMBL614524,IC50,100.0,nM,CHEMBL5039652
CHEMBL941,CHEMBL614524,IC50,100.0,nM,CHEMBL5039655
CHEMBL941,CHEMBL385,IC50,82.9,nM,CHEMBL5039656
CHEMBL941,CHEMBL613997,IC50,51.3,nM,CHEMBL5039657
CHEMBL941,CHEMBL612794,IC50,1000.0,nM,CHEMBL5039658
CHEMBL941,CHEMBL397,IC50,1000.0,nM,CHEMBL5039659
CHEMBL941,CHEMBL2096618,IC50,54.0,nM,CHEMBL5056804
CHEMBL941,CHEMBL2096618,IC50,280.0,nM,CHEMBL5056805
CHEMBL941,CHEMBL385,IC50,4260.0,nM,CHEMBL5056806
CHEMBL941,CHEMBL394,IC50,34300.0,nM,CHEMBL5104330
CHEMBL941,CHEMBL394,IC50,34300.0,nM,CHEMBL5104417
CHEMBL941,CHEMBL2096618,IC50,25.0,nM,CHEMBL5108963
CHEMBL941,CHEMBL2096618,IC50,2.79,nM,CHEMBL5115322
CHEMBL941,CHEMBL2096618,IC50,115.64,nM,CHEMBL5115323
CHEMBL941,CHEMBL385,IC50,1100.0,nM,CHEMBL5115325
CHEMBL941,CHEMBL4296449,IC50,13470.0,nM,CHEMBL5115327
CHEMBL941,CHEMBL4296447,IC50,93010.0,nM,CHEMBL5115329
CHEMBL941,CHEMBL614524,IC50,230.0,nM,CHEMBL5115332
CHEMBL941,CHEMBL614524,IC50,10000.0,nM,CHEMBL5115334
CHEMBL941,CHEMBL5393,IC50,3710.0,nM,CHEMBL5128702
CHEMBL941,CHEMBL1862,IC50,220.0,nM,CHEMBL5131956
CHEMBL941,CHEMBL4303836,IC50,9823.0,nM,CHEMBL5132015
CHEMBL941,CHEMBL4303835,IC50,130.0,nM,CHEMBL5132017
CHEMBL941,CHEMBL1862,IC50,190.0,nM,CHEMBL5142405
CHEMBL941,CHEMBL1862,IC50,10000.0,nM,CHEMBL5142406
CHEMBL941,CHEMBL614818,IC50,10000.0,nM,CHEMBL5142408
CHEMBL941,CHEMBL615023,IC50,27150.0,nM,CHEMBL5160539
CHEMBL941,CHEMBL614347,IC50,31690.0,nM,CHEMBL5160543
CHEMBL941,CHEMBL614038,IC50,20500.0,nM,CHEMBL5160546
CHEMBL941,CHEMBL614894,IC50,15010.0,nM,CHEMBL5160547
CHEMBL941,CHEMBL2007,IC50,71.0,nM,CHEMBL5160550
CHEMBL941,CHEMBL1913,IC50,607.0,nM,CHEMBL5160551
CHEMBL941,CHEMBL1862,IC50,1000.0,nM,CHEMBL5215061
CHEMBL941,CHEMBL1862,IC50,1100.0,nM,CHEMBL5215062
CHEMBL941,CHEMBL203,IC50,0.11,nM,CHEMBL5216306
CHEMBL941,CHEMBL1824,IC50,0.06,nM,CHEMBL5216307
CHEMBL941,CHEMBL4014,IC50,10000.0,nM,CHEMBL5230439
CHEMBL941,CHEMBL4303835,IC50,3240.0,nM,CHEMBL5231845
CHEMBL941,CHEMBL612546,IC50,30.0,nM,CHEMBL5233736
CHEMBL941,CHEMBL612546,IC50,188.0,nM,CHEMBL5233737
CHEMBL941,CHEMBL1936,IC50,400.0,nM,CHEMBL5233738
CHEMBL941,CHEMBL2096618,IC50,100.0,nM,CHEMBL5233749
CHEMBL941,CHEMBL2096618,IC50,100.0,nM,CHEMBL5233750
CHEMBL941,CHEMBL2096618,IC50,100.0,nM,CHEMBL5233751
CHEMBL941,CHEMBL1075573,IC50,4700.0,nM,CHEMBL5233758
CHEMBL941,CHEMBL2096618,IC50,260.0,nM,CHEMBL5237470
CHEMBL941,CHEMBL2096618,IC50,6400.0,nM,CHEMBL5237471
CHEMBL941,CHEMBL385,IC50,13970.0,nM,CHEMBL5241014
CHEMBL941,CHEMBL383,IC50,17200.0,nM,CHEMBL5241015
CHEMBL941,CHEMBL387,IC50,25550.0,nM,CHEMBL5241016
CHEMBL941,CHEMBL4523652,IC50,38.0,nM,CHEMBL5244901
CHEMBL941,CHEMBL2749,IC50,50.0,nM,CHEMBL5244902
CHEMBL941,CHEMBL267,IC50,100000.0,nM,CHEMBL5244903
CHEMBL941,CHEMBL1862,IC50,370.0,nM,CHEMBL5247281
CHEMBL941,CHEMBL385,IC50,135.0,nM,CHEMBL5249269
CHEMBL941,CHEMBL383,IC50,28540.0,nM,CHEMBL5249270
CHEMBL941,CHEMBL612794,IC50,16590.0,nM,CHEMBL5249271
CHEMBL941,CHEMBL613107,IC50,159000.0,nM,CHEMBL5378830
CHEMBL941,CHEMBL1936,IC50,720.0,nM,CHEMBL5381728
CHEMBL941,CHEMBL1936,IC50,59.0,nM,CHEMBL5381729
CHEMBL941,CHEMBL1936,IC50,4750.0,nM,CHEMBL5381730
